"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"525","Cyprus","CYP","World","WLD",2007,8748906634
"526","Cyprus","CYP","World","WLD",2007,1486412281
"527","Cyprus","CYP","World","WLD",2007,792989682
"528","Cyprus","CYP","World","WLD",2008,10849019023
"529","Cyprus","CYP","World","WLD",2008,1713315359
"530","Cyprus","CYP","World","WLD",2008,909907080
"531","Cyprus","CYP","World","WLD",2011,8788557849
"532","Cyprus","CYP","World","WLD",2011,1954770383
"533","Cyprus","CYP","World","WLD",2011,1081251806
"534","Cyprus","CYP","World","WLD",2009,7933397121
"535","Cyprus","CYP","World","WLD",2009,1350948810
"536","Cyprus","CYP","World","WLD",2009,682992482
"537","Cyprus","CYP","World","WLD",2010,8644721987
"538","Cyprus","CYP","World","WLD",2010,1506457953
"539","Cyprus","CYP","World","WLD",2010,755208345
"540","Czechia","CZE","World","WLD",2007,116822197474
"541","Czechia","CZE","World","WLD",2007,120900492192
"542","Czechia","CZE","World","WLD",2008,141833835988
"543","Czechia","CZE","World","WLD",2008,146087028735
"544","Czechia","CZE","World","WLD",2008,411829
"545","Czechia","CZE","World","WLD",2009,104849536210
"546","Czechia","CZE","World","WLD",2009,112884321338
"547","Czechia","CZE","World","WLD",2010,125690657757
"548","Czechia","CZE","World","WLD",2010,132140913815
"549","Czechia","CZE","World","WLD",2011,150813415501
"550","Czechia","CZE","World","WLD",2011,162391721227
"551","Czechia","CZE","World","WLD",2011,409523
"552","Benin","BEN","World","WLD",2007,1630866027
"553","Benin","BEN","World","WLD",2007,274387393
"554","Benin","BEN","World","WLD",2008,1713643054
"555","Benin","BEN","World","WLD",2008,421063805
"556","Benin","BEN","World","WLD",2009,1548967817
"557","Benin","BEN","World","WLD",2009,425347736
"558","Benin","BEN","World","WLD",2010,2133551198
"559","Benin","BEN","World","WLD",2010,533902342
"560","Benin","BEN","World","WLD",2010,135664207
"561","Benin","BEN","World","WLD",2011,2070012091
"562","Benin","BEN","World","WLD",2011,388592197
"563","Benin","BEN","World","WLD",2011,133570325
"564","Denmark","DNK","World","WLD",2007,97422845558
"565","Denmark","DNK","World","WLD",2007,101957401495
"566","Denmark","DNK","World","WLD",2008,109008153707
"567","Denmark","DNK","World","WLD",2008,116271811024
"568","Denmark","DNK","World","WLD",2009,80096730483
"569","Denmark","DNK","World","WLD",2009,92090687343
"570","Denmark","DNK","World","WLD",2010,82724280372
"571","Denmark","DNK","World","WLD",2010,96216730270
"572","Denmark","DNK","World","WLD",2011,96008493220
"573","Denmark","DNK","World","WLD",2011,112713338879
"574","Dominica","DMA","World","WLD",2009,222155644
"575","Dominica","DMA","World","WLD",2009,33486434
"576","Dominica","DMA","World","WLD",2007,1065664
"577","Dominica","DMA","World","WLD",2008,232374660
"578","Dominica","DMA","World","WLD",2008,39993803
"579","Dominica","DMA","World","WLD",2008,1861428
"580","Dominica","DMA","World","WLD",2007,195733908
"581","Dominica","DMA","World","WLD",2007,36833306
"582","Dominica","DMA","World","WLD",2009,2011601
"583","Dominica","DMA","World","WLD",2010,224597229
"584","Dominica","DMA","World","WLD",2010,34115972
"585","Dominica","DMA","World","WLD",2010,6207894
"586","Dominican Rep.","DOM","World","WLD",2007,10594387084
"587","Dominican Rep.","DOM","World","WLD",2007,6793733720
"588","Dominican Rep.","DOM","World","WLD",2008,12167109734
"589","Dominican Rep.","DOM","World","WLD",2008,6421633807
"590","Dominican Rep.","DOM","World","WLD",2009,12054439215
"591","Dominican Rep.","DOM","World","WLD",2009,4374407643
"592","Dominican Rep.","DOM","World","WLD",2010,15138222512
"593","Dominican Rep.","DOM","World","WLD",2010,4766733677
"594","Dominican Rep.","DOM","World","WLD",2011,18156132539
"595","Dominican Rep.","DOM","World","WLD",2011,6112524200
"596","Ecuador","ECU","World","WLD",2008,18851930298
"597","Ecuador","ECU","World","WLD",2008,18818325454
"598","Ecuador","ECU","World","WLD",2009,15089885150
"599","Ecuador","ECU","World","WLD",2009,13863049882
"600","Ecuador","ECU","World","WLD",2010,20590848480
"601","Ecuador","ECU","World","WLD",2010,17489921736
"602","Ecuador","ECU","World","WLD",2011,24286061051
"603","Ecuador","ECU","World","WLD",2011,22342523911
"604","Ecuador","ECU","World","WLD",2007,13565297222
"605","Ecuador","ECU","World","WLD",2007,13800363526
"606","El Salvador","SLV","World","WLD",2007,8820612384
"607","El Salvador","SLV","World","WLD",2007,4014538645
"608","El Salvador","SLV","World","WLD",2008,9817654300
"609","El Salvador","SLV","World","WLD",2008,4641070493
"610","El Salvador","SLV","World","WLD",2009,7325362175
"611","El Salvador","SLV","World","WLD",2009,3866080098
"612","El Salvador","SLV","World","WLD",2010,8416163087
"613","El Salvador","SLV","World","WLD",2010,4499243252
"614","El Salvador","SLV","World","WLD",2010,2986480
"615","El Salvador","SLV","World","WLD",2011,9964507544
"616","El Salvador","SLV","World","WLD",2011,5308179072
"617","El Salvador","SLV","World","WLD",2011,8941440
"618","Ethiopia","ETH","World","WLD",2008,8566248223
"619","Ethiopia","ETH","World","WLD",2008,866943312
"620","Ethiopia","ETH","World","WLD",2008,6927665
"621","Ethiopia","ETH","World","WLD",2008,76786
"622","Ethiopia","ETH","World","WLD",2009,7938371719
"623","Ethiopia","ETH","World","WLD",2009,938111809
"624","Ethiopia","ETH","World","WLD",2007,7814435
"625","Ethiopia","ETH","World","WLD",2011,9146409861
"626","Ethiopia","ETH","World","WLD",2011,1809380412
"627","Ethiopia","ETH","World","WLD",2011,62832679
"628","Ethiopia","ETH","World","WLD",2011,1708903
"629","Ethiopia","ETH","World","WLD",2007,5797370611
"630","Ethiopia","ETH","World","WLD",2007,747191464
"631","Ethiopia","ETH","World","WLD",2009,31196901
"632","Ethiopia","ETH","World","WLD",2009,261293
"633","Ethiopia","ETH","World","WLD",2010,8597015273
"634","Ethiopia","ETH","World","WLD",2010,1372247647
"635","Ethiopia","ETH","World","WLD",2010,41178346
"636","Ethiopia","ETH","World","WLD",2010,393464
"637","Estonia","EST","World","WLD",2007,16665173899
"638","Estonia","EST","World","WLD",2007,11739446694
"639","Estonia","EST","World","WLD",2007,48347887
"640","Estonia","EST","World","WLD",2008,17334620513
"641","Estonia","EST","World","WLD",2008,13703857642
"642","Estonia","EST","World","WLD",2008,14735113
"643","Estonia","EST","World","WLD",2011,34853285
"644","Estonia","EST","World","WLD",2009,11359986312
"645","Estonia","EST","World","WLD",2009,10445840389
"646","Estonia","EST","World","WLD",2010,13196568155
"647","Estonia","EST","World","WLD",2010,12811364478
"648","Estonia","EST","World","WLD",2011,18963366160
"649","Estonia","EST","World","WLD",2011,18139131426
"650","Faeroe Isds","FRO","World","WLD",2007,1015836717
"651","Faeroe Isds","FRO","World","WLD",2007,746230393
"652","Faeroe Isds","FRO","World","WLD",2008,988075789
"653","Faeroe Isds","FRO","World","WLD",2008,852090544
"654","Faeroe Isds","FRO","World","WLD",2009,783439826
"655","Faeroe Isds","FRO","World","WLD",2009,761743826
"656","Fiji","FJI","World","WLD",2008,2263879602
"657","Fiji","FJI","World","WLD",2008,921911052
"658","Fiji","FJI","World","WLD",2008,306021619
"659","Fiji","FJI","World","WLD",2009,1437019307
"660","Fiji","FJI","World","WLD",2009,628674985
"661","Fiji","FJI","World","WLD",2009,170548317
"662","Fiji","FJI","World","WLD",2011,1069470694
"663","Fiji","FJI","World","WLD",2011,506625609
"664","Fiji","FJI","World","WLD",2007,1779736173
"665","Fiji","FJI","World","WLD",2007,745733491
"666","Fiji","FJI","World","WLD",2007,234843265
"667","Fiji","FJI","World","WLD",2009,25555
"668","Fiji","FJI","World","WLD",2010,1808458769
"669","Fiji","FJI","World","WLD",2010,841361398
"670","Fiji","FJI","World","WLD",2010,286523808
"671","Fiji","FJI","World","WLD",2010,3527
"672","Fiji","FJI","World","WLD",2011,2181871998
"673","Finland","FIN","World","WLD",2007,81576271859
"674","Finland","FIN","World","WLD",2007,89798884876
"675","Finland","FIN","World","WLD",2008,92189842878
"676","Finland","FIN","World","WLD",2008,96896070517
"677","Finland","FIN","World","WLD",2009,60830316844
"678","Finland","FIN","World","WLD",2009,62860482542
"679","Finland","FIN","World","WLD",2010,68767143783
"680","Finland","FIN","World","WLD",2010,70116501475
"681","Finland","FIN","World","WLD",2011,83861658166
"682","Finland","FIN","World","WLD",2011,78794218004
"683","France","FRA","World","WLD",2007,611364435458
"684","France","FRA","World","WLD",2007,539730711536
"685","France","FRA","World","WLD",2007,6681094493
"686","France","FRA","World","WLD",2008,695004283255
"687","France","FRA","World","WLD",2008,594504995007
"688","France","FRA","World","WLD",2008,7133679822
"689","France","FRA","World","WLD",2011,713675253798
"690","France","FRA","World","WLD",2011,585723823817
"691","France","FRA","World","WLD",2011,8223973686
"692","France","FRA","World","WLD",2009,540502282883
"693","France","FRA","World","WLD",2009,464112810974
"694","France","FRA","World","WLD",2009,6600056590
"695","France","FRA","World","WLD",2010,599171506084
"696","France","FRA","World","WLD",2010,511651042741
"697","France","FRA","World","WLD",2010,7110451031
"698","French Polynesia","PYF","World","WLD",2009,1717055934
"699","French Polynesia","PYF","World","WLD",2009,148270991
"700","French Polynesia","PYF","World","WLD",2009,476606
"701","French Polynesia","PYF","World","WLD",2010,1725757321
"702","French Polynesia","PYF","World","WLD",2010,153190887
"703","French Polynesia","PYF","World","WLD",2010,112326
"704","French Polynesia","PYF","World","WLD",2008,2168695771
"705","French Polynesia","PYF","World","WLD",2008,195492836
"706","French Polynesia","PYF","World","WLD",2008,86675
"707","French Polynesia","PYF","World","WLD",2011,1627726957
"708","French Polynesia","PYF","World","WLD",2011,149817861
"709","French Polynesia","PYF","World","WLD",2011,174505
"710","French Polynesia","PYF","World","WLD",2007,1598157123
"711","French Polynesia","PYF","World","WLD",2007,167046650
"712","French Polynesia","PYF","World","WLD",2007,505796
"713","Djibouti","DJI","World","WLD",2009,647615351
"714","Djibouti","DJI","World","WLD",2009,363708835
"715","Djibouti","DJI","World","WLD",2009,206225381
"716","Gabon","GAB","World","WLD",2009,2500862251
"717","Gabon","GAB","World","WLD",2009,5355977813
"718","Gabon","GAB","World","WLD",2007,2110233043
"719","Gabon","GAB","World","WLD",2007,6302024820
"720","Gabon","GAB","World","WLD",2008,2563071485
"721","Gabon","GAB","World","WLD",2008,9565944258
"722","Georgia","GEO","World","WLD",2009,4475317732
"723","Georgia","GEO","World","WLD",2009,1133629367
"724","Georgia","GEO","World","WLD",2009,143525235
"725","Georgia","GEO","World","WLD",2009,561566
"726","Georgia","GEO","World","WLD",2010,5235753083
"727","Georgia","GEO","World","WLD",2010,1677298831
"728","Georgia","GEO","World","WLD",2007,5214130644
"729","Georgia","GEO","World","WLD",2007,1232361132
"730","Georgia","GEO","World","WLD",2008,6055674849
"731","Georgia","GEO","World","WLD",2008,1497484598
"732","Georgia","GEO","World","WLD",2010,296977587
"733","Georgia","GEO","World","WLD",2010,524644
"734","Georgia","GEO","World","WLD",2011,7071608599
"735","Georgia","GEO","World","WLD",2011,2186407408
"736","Georgia","GEO","World","WLD",2011,493449596
"737","Georgia","GEO","World","WLD",2011,261806
"738","Gambia","GMB","World","WLD",2011,340350569
"739","Gambia","GMB","World","WLD",2011,95533564
"740","Gambia","GMB","World","WLD",2011,84434210
"741","Gambia","GMB","World","WLD",2011,117135
"742","Gambia","GMB","World","WLD",2007,322690855
"743","Gambia","GMB","World","WLD",2007,12163635
"744","Gambia","GMB","World","WLD",2009,9933980
"745","Gambia","GMB","World","WLD",2010,225088303
"746","Gambia","GMB","World","WLD",2010,65111295
"747","Gambia","GMB","World","WLD",2010,32268740
"748","Gambia","GMB","World","WLD",2010,59760
"749","Gambia","GMB","World","WLD",2007,719106
"750","Gambia","GMB","World","WLD",2008,287918371
"751","Gambia","GMB","World","WLD",2008,11843986
"752","Gambia","GMB","World","WLD",2008,1913727
"753","Gambia","GMB","World","WLD",2009,270136848
"754","Gambia","GMB","World","WLD",2009,34804467
"755","State of Palestine","PSE","World","WLD",2007,3141279290
"756","State of Palestine","PSE","World","WLD",2007,512982820
"757","State of Palestine","PSE","World","WLD",2007,165333920
"758","State of Palestine","PSE","World","WLD",2008,3568673594
"759","State of Palestine","PSE","World","WLD",2008,558445998
"760","State of Palestine","PSE","World","WLD",2008,168503272
"761","State of Palestine","PSE","World","WLD",2011,4737646994
"762","State of Palestine","PSE","World","WLD",2011,745661492
"763","State of Palestine","PSE","World","WLD",2011,257690181
"764","State of Palestine","PSE","World","WLD",2009,3600785374
"765","State of Palestine","PSE","World","WLD",2009,518355482
"766","State of Palestine","PSE","World","WLD",2009,154066155
"767","State of Palestine","PSE","World","WLD",2010,3958511516
"768","State of Palestine","PSE","World","WLD",2010,575512917
"769","State of Palestine","PSE","World","WLD",2010,165841544
"770","Germany","DEU","World","WLD",2007,1059307813000
"771","Germany","DEU","World","WLD",2007,1328841354000
"772","Germany","DEU","World","WLD",2008,1192581758828
"773","Germany","DEU","World","WLD",2008,1457462950353
"774","Germany","DEU","World","WLD",2009,928891172150
"775","Germany","DEU","World","WLD",2009,1125844047764
"776","Germany","DEU","World","WLD",2010,1060672352047
"777","Germany","DEU","World","WLD",2010,1267743108880
"778","Germany","DEU","World","WLD",2011,1261588484277
"779","Germany","DEU","World","WLD",2011,1483802558038
"780","Ghana","GHA","World","WLD",2010,8052406866
"781","Ghana","GHA","World","WLD",2010,5233153666
"782","Ghana","GHA","World","WLD",2011,12602676328
"783","Ghana","GHA","World","WLD",2011,18146652693
"784","Ghana","GHA","World","WLD",2007,7278290001
"785","Ghana","GHA","World","WLD",2007,3533792022
"786","Ghana","GHA","World","WLD",2008,8536051306
"787","Ghana","GHA","World","WLD",2008,3809918541
"788","Ghana","GHA","World","WLD",2009,6464802527
"789","Ghana","GHA","World","WLD",2009,5070533314
"790","Kiribati","KIR","World","WLD",2007,70130448
"791","Kiribati","KIR","World","WLD",2007,10143500
"792","Kiribati","KIR","World","WLD",2008,75160594
"793","Kiribati","KIR","World","WLD",2008,7517744
"794","Kiribati","KIR","World","WLD",2009,67004674
"795","Kiribati","KIR","World","WLD",2009,6275811
"796","Kiribati","KIR","World","WLD",2010,73093437
"797","Kiribati","KIR","World","WLD",2010,3893963
"798","Kiribati","KIR","World","WLD",2011,91746983
"799","Kiribati","KIR","World","WLD",2011,8597627
"800","Greece","GRC","World","WLD",2007,76099246073
"801","Greece","GRC","World","WLD",2007,23504156356
"802","Greece","GRC","World","WLD",2008,94347055932
"803","Greece","GRC","World","WLD",2008,31127436552
"804","Greece","GRC","World","WLD",2009,71538438052
"805","Greece","GRC","World","WLD",2009,24236625001
"806","Greece","GRC","World","WLD",2010,66452642920
"807","Greece","GRC","World","WLD",2010,27585695544
"808","Greece","GRC","World","WLD",2011,66692056018
"809","Greece","GRC","World","WLD",2011,33377038760
"810","Greenland","GRL","World","WLD",2007,773090993
"811","Greenland","GRL","World","WLD",2007,431128933
"812","Greenland","GRL","World","WLD",2007,86984
"813","Greenland","GRL","World","WLD",2008,926858081
"814","Greenland","GRL","World","WLD",2008,490155529
"815","Greenland","GRL","World","WLD",2008,663670
"816","Greenland","GRL","World","WLD",2011,493671040
"817","Greenland","GRL","World","WLD",2009,777222143
"818","Greenland","GRL","World","WLD",2009,373288492
"819","Greenland","GRL","World","WLD",2010,846978897
"820","Greenland","GRL","World","WLD",2010,388639959
"821","Greenland","GRL","World","WLD",2010,1346286
"822","Greenland","GRL","World","WLD",2011,1002504883
"823","Grenada","GRD","World","WLD",2010,317070512
"824","Grenada","GRD","World","WLD",2010,24914821
"825","Grenada","GRD","World","WLD",2010,2330108
"826","Grenada","GRD","World","WLD",2011,335100389
"827","Grenada","GRD","World","WLD",2011,31326420
"828","Grenada","GRD","World","WLD",2011,3168299
"829","Grenada","GRD","World","WLD",2007,365125245
"830","Grenada","GRD","World","WLD",2007,33410869
"831","Grenada","GRD","World","WLD",2008,363304298
"832","Grenada","GRD","World","WLD",2008,30538190
"833","Grenada","GRD","World","WLD",2008,53
"834","Grenada","GRD","World","WLD",2009,281828217
"835","Guatemala","GTM","World","WLD",2007,13544300940
"836","Guatemala","GTM","World","WLD",2007,6898539854
"837","Guatemala","GTM","World","WLD",2008,14521501217
"838","Guatemala","GTM","World","WLD",2008,7736696571
"839","Guatemala","GTM","World","WLD",2009,11521363090
"840","Guatemala","GTM","World","WLD",2009,7208585980
"841","Guatemala","GTM","World","WLD",2010,13830314124
"842","Guatemala","GTM","World","WLD",2010,8460152695
"843","Guatemala","GTM","World","WLD",2011,16610813629
"844","Guatemala","GTM","World","WLD",2011,10161041018
"845","Guinea","GIN","World","WLD",2007,1281496275
"846","Guinea","GIN","World","WLD",2007,1058982940
"847","Guinea","GIN","World","WLD",2008,1835483106
"848","Guinea","GIN","World","WLD",2008,1430535075
"849","Guyana","GUY","World","WLD",2007,1028778440
"850","Guyana","GUY","World","WLD",2007,784713505
"851","Guyana","GUY","World","WLD",2007,23600768
"852","Guyana","GUY","World","WLD",2008,1345929842
"853","Guyana","GUY","World","WLD",2008,830214277
"854","Guyana","GUY","World","WLD",2008,9422329
"855","Guyana","GUY","World","WLD",2011,1768554675
"856","Guyana","GUY","World","WLD",2011,1178649002
"857","Guyana","GUY","World","WLD",2011,19293774
"858","Guyana","GUY","World","WLD",2009,1175348589
"859","Guyana","GUY","World","WLD",2009,788385151
"860","Guyana","GUY","World","WLD",2009,11175396
"861","Guyana","GUY","World","WLD",2010,1451561694
"862","Guyana","GUY","World","WLD",2010,900754248
"863","Guyana","GUY","World","WLD",2010,11198205
"864","Honduras","HND","World","WLD",2007,6530362643
"865","Honduras","HND","World","WLD",2007,2391439379
"866","Honduras","HND","World","WLD",2009,5922937552
"867","Honduras","HND","World","WLD",2009,2595325387
"868","Honduras","HND","World","WLD",2010,6895088284
"869","Honduras","HND","World","WLD",2010,3103682949
"870","Honduras","HND","World","WLD",2011,8541778594
"871","Honduras","HND","World","WLD",2011,3533561031
"872","China, Hong Kong SAR","HKG","World","WLD",2007,370132465650
"873","China, Hong Kong SAR","HKG","World","WLD",2007,349385574962
"874","China, Hong Kong SAR","HKG","World","WLD",2007,331276397333
"875","China, Hong Kong SAR","HKG","World","WLD",2011,510854737709
"876","China, Hong Kong SAR","HKG","World","WLD",2011,455573380134
"877","China, Hong Kong SAR","HKG","World","WLD",2011,438727079623
"878","China, Hong Kong SAR","HKG","World","WLD",2010,441369197518
"879","China, Hong Kong SAR","HKG","World","WLD",2010,400692015208
"880","China, Hong Kong SAR","HKG","World","WLD",2010,385893865633
"881","China, Hong Kong SAR","HKG","World","WLD",2009,352240745198
"882","China, Hong Kong SAR","HKG","World","WLD",2009,329421934952
"883","China, Hong Kong SAR","HKG","World","WLD",2009,312583038450
"884","China, Hong Kong SAR","HKG","World","WLD",2008,392962349938
"885","China, Hong Kong SAR","HKG","World","WLD",2008,370241818728
"886","China, Hong Kong SAR","HKG","World","WLD",2008,353283984935
"887","Hungary","HUN","World","WLD",2007,94659727000
"888","Hungary","HUN","World","WLD",2007,94590870000
"889","Hungary","HUN","World","WLD",2008,108784724000
"890","Hungary","HUN","World","WLD",2008,108211166000
"891","Hungary","HUN","World","WLD",2009,77272443000
"892","Hungary","HUN","World","WLD",2009,82571847000
"893","Hungary","HUN","World","WLD",2010,87432095000
"894","Hungary","HUN","World","WLD",2010,94748737000
"895","Hungary","HUN","World","WLD",2011,101369997000
"896","Hungary","HUN","World","WLD",2011,111216834000
"897","Iceland","ISL","World","WLD",2007,6689690644
"898","Iceland","ISL","World","WLD",2007,4772043014
"899","Iceland","ISL","World","WLD",2008,6165928277
"900","Iceland","ISL","World","WLD",2008,5355429839
"901","Iceland","ISL","World","WLD",2009,3603988709
"902","Iceland","ISL","World","WLD",2009,4056961689
"903","Iceland","ISL","World","WLD",2010,3914349444
"904","Iceland","ISL","World","WLD",2010,4603089478
"905","Iceland","ISL","World","WLD",2011,4845760241
"906","Iceland","ISL","World","WLD",2011,5348791180
"907","Indonesia","IDN","World","WLD",2010,135663280214
"908","Indonesia","IDN","World","WLD",2010,157779103470
"909","Indonesia","IDN","World","WLD",2010,125652294
"910","Indonesia","IDN","World","WLD",2011,177435550307
"911","Indonesia","IDN","World","WLD",2011,203496619185
"912","Indonesia","IDN","World","WLD",2011,191305870
"913","Indonesia","IDN","World","WLD",2009,116509991781
"914","Indonesia","IDN","World","WLD",2009,20382939
"915","Indonesia","IDN","World","WLD",2007,74473428731
"916","Indonesia","IDN","World","WLD",2007,114100872803
"917","Indonesia","IDN","World","WLD",2008,129244050291
"918","Indonesia","IDN","World","WLD",2008,137020424402
"919","Indonesia","IDN","World","WLD",2008,23904324
"920","Indonesia","IDN","World","WLD",2009,96829162576
"921","Iran","IRN","World","WLD",2010,54697235524
"922","Iran","IRN","World","WLD",2010,8.3785e+10
"923","Iran","IRN","World","WLD",2011,6.8319e+10
"924","Iran","IRN","World","WLD",2011,130543999999
"925","Iraq","IRQ","World","WLD",2010,52482645595
"926","Iraq","IRQ","World","WLD",2011,83225868809
"927","Ireland","IRL","World","WLD",2007,87045335180
"928","Ireland","IRL","World","WLD",2007,122232810734
"929","Ireland","IRL","World","WLD",2008,84953475320
"930","Ireland","IRL","World","WLD",2008,127111345348
"931","Ireland","IRL","World","WLD",2009,62566426399
"932","Ireland","IRL","World","WLD",2009,116894674172
"933","Ireland","IRL","World","WLD",2010,64600595239
"934","Ireland","IRL","World","WLD",2010,120645180498
"935","Ireland","IRL","World","WLD",2010,448405679
"936","Ireland","IRL","World","WLD",2011,73781587355
"937","Ireland","IRL","World","WLD",2011,129657903251
"938","Ireland","IRL","World","WLD",2011,481704935
"939","Israel","ISR","World","WLD",2007,56619379000
"940","Israel","ISR","World","WLD",2007,54091395000
"941","Israel","ISR","World","WLD",2008,65170546000
"942","Israel","ISR","World","WLD",2008,61337485000
"943","Israel","ISR","World","WLD",2009,47362724000
"944","Israel","ISR","World","WLD",2009,47934614000
"945","Israel","ISR","World","WLD",2010,59193894000
"946","Israel","ISR","World","WLD",2010,58413028000
"947","Israel","ISR","World","WLD",2011,73526105000
"948","Israel","ISR","World","WLD",2011,67796328000
"949","Italy","ITA","World","WLD",2007,511822513748
"950","Italy","ITA","World","WLD",2007,500203413157
"951","Italy","ITA","World","WLD",2008,560960371006
"952","Italy","ITA","World","WLD",2008,541786282701
"953","Italy","ITA","World","WLD",2010,486984371949
"954","Italy","ITA","World","WLD",2010,446839829715
"955","Italy","ITA","World","WLD",2011,558831981537
"956","Italy","ITA","World","WLD",2011,523256296222
"957","Italy","ITA","World","WLD",2009,414783638344
"958","Italy","ITA","World","WLD",2009,406479126912
"959","Côte d'Ivoire","CIV","World","WLD",2008,7847262199
"960","Côte d'Ivoire","CIV","World","WLD",2008,9726922061
"961","Côte d'Ivoire","CIV","World","WLD",2009,6993211963
"962","Côte d'Ivoire","CIV","World","WLD",2009,10305617950
"963","Côte d'Ivoire","CIV","World","WLD",2010,7861222575
"964","Côte d'Ivoire","CIV","World","WLD",2010,10285208863
"965","Côte d'Ivoire","CIV","World","WLD",2011,6711111220
"966","Côte d'Ivoire","CIV","World","WLD",2011,11109599174
"967","Côte d'Ivoire","CIV","World","WLD",2007,6683116670
"968","Côte d'Ivoire","CIV","World","WLD",2007,8067712995
"969","Jamaica","JAM","World","WLD",2008,8465405058
"970","Jamaica","JAM","World","WLD",2008,2438809719
"971","Jamaica","JAM","World","WLD",2008,62206270
"972","Jamaica","JAM","World","WLD",2009,5064255567
"973","Jamaica","JAM","World","WLD",2009,1316037052
"974","Jamaica","JAM","World","WLD",2009,77010652
"975","Jamaica","JAM","World","WLD",2007,6747629131
"976","Jamaica","JAM","World","WLD",2007,2223961348
"977","Jamaica","JAM","World","WLD",2007,63492148
"978","Jamaica","JAM","World","WLD",2007,3869926
"979","Jamaica","JAM","World","WLD",2010,5225226738
"980","Jamaica","JAM","World","WLD",2010,1327601926
"981","Jamaica","JAM","World","WLD",2010,80869214
"982","Jamaica","JAM","World","WLD",2011,6436591867
"983","Jamaica","JAM","World","WLD",2011,1622859783
"984","Jamaica","JAM","World","WLD",2011,87215888
"985","Japan","JPN","World","WLD",2007,622243336430
"986","Japan","JPN","World","WLD",2007,714327036486
"987","Japan","JPN","World","WLD",2008,762533921120
"988","Japan","JPN","World","WLD",2008,781412163342
"989","Japan","JPN","World","WLD",2009,551984750861
"990","Japan","JPN","World","WLD",2009,580718733734
"991","Japan","JPN","World","WLD",2010,694059159975
"992","Japan","JPN","World","WLD",2010,769773832480
"993","Japan","JPN","World","WLD",2011,855380474182
"994","Japan","JPN","World","WLD",2011,823183758647
"995","Kazakhstan","KAZ","World","WLD",2009,28408679844
"996","Kazakhstan","KAZ","World","WLD",2009,43195762042
"997","Kazakhstan","KAZ","World","WLD",2010,24023626743
"998","Kazakhstan","KAZ","World","WLD",2010,57244063938
"999","Kazakhstan","KAZ","World","WLD",2011,38010237472
"1000","Kazakhstan","KAZ","World","WLD",2011,88107933672
"1001","Kazakhstan","KAZ","World","WLD",2007,32686612797
"1002","Kazakhstan","KAZ","World","WLD",2007,47747902401
"1003","Kazakhstan","KAZ","World","WLD",2008,37815371782
"1004","Kazakhstan","KAZ","World","WLD",2008,71171956161
"1005","Jordan","JOR","World","WLD",2007,13531100490
"1006","Jordan","JOR","World","WLD",2007,5700016552
"1007","Jordan","JOR","World","WLD",2007,1215412606
"1008","Jordan","JOR","World","WLD",2008,16871597628
"1009","Jordan","JOR","World","WLD",2008,7781764523
"1010","Jordan","JOR","World","WLD",2008,1604803796
"1011","Jordan","JOR","World","WLD",2011,18301082247
"1012","Jordan","JOR","World","WLD",2011,7963486078
"1013","Jordan","JOR","World","WLD",2011,1231143270
"1014","Jordan","JOR","World","WLD",2009,14075297129
"1015","Jordan","JOR","World","WLD",2009,6365744224
"1016","Jordan","JOR","World","WLD",2009,1332894327
"1017","Jordan","JOR","World","WLD",2010,15262001378
"1018","Jordan","JOR","World","WLD",2010,7023137455
"1019","Jordan","JOR","World","WLD",2010,1086835044
"1020","Kenya","KEN","World","WLD",2008,11127817243
"1021","Kenya","KEN","World","WLD",2008,5000948541
"1022","Kenya","KEN","World","WLD",2008,323116185
"1023","Kenya","KEN","World","WLD",2009,10202000865
"1024","Kenya","KEN","World","WLD",2009,4463443078
"1025","Kenya","KEN","World","WLD",2010,12092926245
"1026","Kenya","KEN","World","WLD",2010,5169111916
"1027","Kenya","KEN","World","WLD",2007,8989261774
"1028","Kenya","KEN","World","WLD",2007,4080799730
"1029","Rep. of Korea","KOR","World","WLD",2007,356841657966
"1030","Rep. of Korea","KOR","World","WLD",2007,371477103604
"1031","Rep. of Korea","KOR","World","WLD",2008,435270540291
"1032","Rep. of Korea","KOR","World","WLD",2008,422003479066
"1033","Rep. of Korea","KOR","World","WLD",2009,323081674754
"1034","Rep. of Korea","KOR","World","WLD",2009,363531063379
"1035","Rep. of Korea","KOR","World","WLD",2010,425208007078
"1036","Rep. of Korea","KOR","World","WLD",2010,466380619660
"1037","Rep. of Korea","KOR","World","WLD",2011,524405223775
"1038","Rep. of Korea","KOR","World","WLD",2011,555208897965
"1039","Kuwait","KWT","World","WLD",2010,22691403866
"1040","Kuwait","KWT","World","WLD",2010,62698237006
"1041","Kuwait","KWT","World","WLD",2011,25141991714
"1042","Kuwait","KWT","World","WLD",2011,102695762451
"1043","Kuwait","KWT","World","WLD",2007,21362495235
"1044","Kuwait","KWT","World","WLD",2007,62691155983
"1045","Kuwait","KWT","World","WLD",2007,1208343957
"1046","Kuwait","KWT","World","WLD",2008,24839591041
"1047","Kuwait","KWT","World","WLD",2008,87457022363
"1048","Kuwait","KWT","World","WLD",2008,1716345593
"1049","Kuwait","KWT","World","WLD",2009,51936562953
"1050","Kuwait","KWT","World","WLD",2009,1621666492
"1051","Kyrgyzstan","KGZ","World","WLD",2008,4072327843
