"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"1838","Sao Tome and Principe","STP","World","WLD",2004,3553080
"1839","Fmr Sudan","SDN","World","WLD",2004,3957126092
"1840","Fmr Sudan","SDN","World","WLD",2004,3611837006
"1841","Fmr Sudan","SDN","World","WLD",2004,224637852
"1842","Eswatini","SWZ","World","WLD",2004,1770276683
"1843","Eswatini","SWZ","World","WLD",2004,2138809378
"1844","Eswatini","SWZ","World","WLD",2004,54089238
"1845","Syria","SYR","World","WLD",2004,29042640219
"1846","Syria","SYR","World","WLD",2004,22177268069
"1847","Ukraine","UKR","World","WLD",2004,28996784330
"1848","Ukraine","UKR","World","WLD",2004,32666131940
"1849","United Rep. of Tanzania","TZA","World","WLD",2004,2556444820
"1850","United Rep. of Tanzania","TZA","World","WLD",2004,1473113396
"1851","United Rep. of Tanzania","TZA","World","WLD",2004,136234803
"1852","Venezuela","VEN","World","WLD",2004,14697160950
"1853","Venezuela","VEN","World","WLD",2004,39886652066
"1854","Samoa","WSM","World","WLD",2004,209891669
"1855","Samoa","WSM","World","WLD",2004,85225566
"1856","Samoa","WSM","World","WLD",2004,57645
"1857","Yemen","YEM","World","WLD",2004,3987422348
"1858","Yemen","YEM","World","WLD",2004,4072486780
"1859","Yemen","YEM","World","WLD",2004,112358493
"1860","Serbia and Montenegro","SCG","World","WLD",2004,11366466334
"1861","Serbia and Montenegro","SCG","World","WLD",2004,3801328238
"1862","Antigua and Barbuda","ATG","World","WLD",2005,525205964
"1863","Antigua and Barbuda","ATG","World","WLD",2005,120636130
"1864","Antigua and Barbuda","ATG","World","WLD",2005,116917695
"1865","Botswana","BWA","World","WLD",2005,3162337148
"1866","Botswana","BWA","World","WLD",2005,4430627567
"1867","Burundi","BDI","World","WLD",2005,258152953
"1868","Burundi","BDI","World","WLD",2005,113755962
"1869","Cabo Verde","CPV","World","WLD",2005,438178205
"1870","Cabo Verde","CPV","World","WLD",2005,89420818
"1871","Cabo Verde","CPV","World","WLD",2005,71749553
"1872","Benin","BEN","World","WLD",2005,898695761
"1873","Benin","BEN","World","WLD",2005,288195509
"1874","Benin","BEN","World","WLD",2005,21454769
"1875","Dominica","DMA","World","WLD",2005,165342102
"1876","Dominica","DMA","World","WLD",2005,41782567
"1877","Dominica","DMA","World","WLD",2005,2679183
"1878","Dominican Rep.","DOM","World","WLD",2005,6804051605
"1879","Dominican Rep.","DOM","World","WLD",2005,6183383171
"1880","Gambia","GMB","World","WLD",2005,260400046
"1881","Gambia","GMB","World","WLD",2005,4600450
"1882","Gambia","GMB","World","WLD",2005,661790
"1883","Grenada","GRD","World","WLD",2005,334034364
"1884","Grenada","GRD","World","WLD",2005,27644855
"1885","Grenada","GRD","World","WLD",2005,6106077
"1886","Indonesia","IDN","World","WLD",2005,57700880915
"1887","Indonesia","IDN","World","WLD",2005,85659947504
"1888","Indonesia","IDN","World","WLD",2005,289545237
"1889","Mauritania","MRT","World","WLD",2005,1342035638
"1890","Mauritania","MRT","World","WLD",2005,556397355
"1891","Philippines","PHL","World","WLD",2005,49487422030
"1892","Philippines","PHL","World","WLD",2005,41254683469
"1893","Guinea-Bissau","GNB","World","WLD",2005,111684811
"1894","Guinea-Bissau","GNB","World","WLD",2005,23244874
"1895","Saint Kitts and Nevis","KNA","World","WLD",2005,210241064
"1896","Saint Kitts and Nevis","KNA","World","WLD",2005,34305700
"1897","Saint Kitts and Nevis","KNA","World","WLD",2005,4488224
"1898","Saint Lucia","LCA","World","WLD",2005,485774644
"1899","Saint Lucia","LCA","World","WLD",2005,64220340
"1900","Saint Lucia","LCA","World","WLD",2005,24632477
"1901","Saint Lucia","LCA","World","WLD",2005,8950
"1902","Saint Vincent and the Grenadines","VCT","World","WLD",2005,240433824
"1903","Saint Vincent and the Grenadines","VCT","World","WLD",2005,39881288
"1904","Saint Vincent and the Grenadines","VCT","World","WLD",2005,5953660
"1905","Sao Tome and Principe","STP","World","WLD",2005,49860404
"1906","Sao Tome and Principe","STP","World","WLD",2005,3416365
"1907","Fmr Sudan","SDN","World","WLD",2005,7065962591
"1908","Fmr Sudan","SDN","World","WLD",2005,4502541102
"1909","Fmr Sudan","SDN","World","WLD",2005,148311166
"1910","Eswatini","SWZ","World","WLD",2005,1656124486
"1911","Eswatini","SWZ","World","WLD",2005,1277781806
"1912","Eswatini","SWZ","World","WLD",2005,74250827
"1913","Ukraine","UKR","World","WLD",2005,36121997444
"1914","Ukraine","UKR","World","WLD",2005,34227973958
"1915","Venezuela","VEN","World","WLD",2005,21848134453
"1916","Venezuela","VEN","World","WLD",2005,55412877449
"1917","Venezuela","VEN","World","WLD",2005,25658301
"1918","Samoa","WSM","World","WLD",2005,238644814
"1919","Samoa","WSM","World","WLD",2005,87170055
"1920","Yemen","YEM","World","WLD",2005,5399865157
"1921","Yemen","YEM","World","WLD",2005,5607665601
"1922","Yemen","YEM","World","WLD",2005,176763378
"1923","Antigua and Barbuda","ATG","World","WLD",2006,670748045
"1924","Botswana","BWA","World","WLD",2006,3053297737
"1925","Botswana","BWA","World","WLD",2006,4506181889
"1926","Cabo Verde","CPV","World","WLD",2006,538196285
"1927","Cabo Verde","CPV","World","WLD",2006,110285928
"1928","Cabo Verde","CPV","World","WLD",2006,89644671
"1929","Gambia","GMB","World","WLD",2006,257934655
"1930","Gambia","GMB","World","WLD",2006,10226553
"1931","Gambia","GMB","World","WLD",2006,640631
"1932","Grenada","GRD","World","WLD",2006,298907572
"1933","Grenada","GRD","World","WLD",2006,25370551
"1934","Grenada","GRD","World","WLD",2006,7158648
"1935","Indonesia","IDN","World","WLD",2006,61065465233
"1936","Indonesia","IDN","World","WLD",2006,100798615667
"1937","Indonesia","IDN","World","WLD",2006,408560804
"1938","Mauritania","MRT","World","WLD",2006,1073326144
"1939","Vanuatu","VUT","World","WLD",2006,159110672
"1940","Vanuatu","VUT","World","WLD",2006,36698396
"1941","Philippines","PHL","World","WLD",2006,54077989752
"1942","Philippines","PHL","World","WLD",2006,47410117340
"1943","Saint Kitts and Nevis","KNA","World","WLD",2006,249531329
"1944","Saint Kitts and Nevis","KNA","World","WLD",2006,39705571
"1945","Saint Kitts and Nevis","KNA","World","WLD",2006,4521245
"1946","Saint Lucia","LCA","World","WLD",2006,592368190
"1947","Saint Lucia","LCA","World","WLD",2006,93745601
"1948","Saint Lucia","LCA","World","WLD",2006,41782248
"1949","Saint Lucia","LCA","World","WLD",2006,111941
"1950","Saint Vincent and the Grenadines","VCT","World","WLD",2006,271318516
"1951","Saint Vincent and the Grenadines","VCT","World","WLD",2006,38106987
"1952","Saint Vincent and the Grenadines","VCT","World","WLD",2006,4337835
"1953","Sao Tome and Principe","STP","World","WLD",2006,71135517
"1954","Sao Tome and Principe","STP","World","WLD",2006,3873963
"1955","Eswatini","SWZ","World","WLD",2006,1242438344
"1956","Eswatini","SWZ","World","WLD",2006,1462821740
"1957","Eswatini","SWZ","World","WLD",2006,77282884
"1958","Ukraine","UKR","World","WLD",2006,45021620604
"1959","Ukraine","UKR","World","WLD",2006,38367609299
"1960","Samoa","WSM","World","WLD",2006,275100282
"1961","Samoa","WSM","World","WLD",2006,65146872
"1962","Burundi","BDI","World","WLD",2002,128838553
"1963","Burundi","BDI","World","WLD",2002,26559876
"1964","Central African Rep.","CAF","World","WLD",2002,59974620
"1965","Central African Rep.","CAF","World","WLD",2002,56875137
"1966","Comoros","COM","World","WLD",2002,37133344
"1967","Comoros","COM","World","WLD",2002,9345886
"1968","Comoros","COM","World","WLD",2002,7105
"1969","Ghana","GHA","World","WLD",2002,2708252300
"1970","Kuwait","KWT","World","WLD",2002,9007315385
"1971","Kuwait","KWT","World","WLD",2002,15406421027
"1972","Kuwait","KWT","World","WLD",2002,216409332
"1973","Lesotho","LSO","World","WLD",2002,800172044
"1974","Lesotho","LSO","World","WLD",2002,357951192
"1975","Montserrat","MSR","World","WLD",2002,25423296
"1976","Montserrat","MSR","World","WLD",2002,1411573
"1977","Montserrat","MSR","World","WLD",2002,1409614
"1978","Anguilla","AIA","World","WLD",2002,69893421
"1979","Anguilla","AIA","World","WLD",2002,4344499
"1980","Sierra Leone","SLE","World","WLD",2002,351962848
"1981","Sierra Leone","SLE","World","WLD",2002,41421968
"1982","Suriname","SUR","World","WLD",2002,501842865
"1983","Suriname","SUR","World","WLD",2002,460203089
"1984","Suriname","SUR","World","WLD",2002,25301484
"1985","Tonga","TON","World","WLD",2002,89002221
"1986","Tonga","TON","World","WLD",2002,13786675
"1987","Tonga","TON","World","WLD",2002,16629
"1988","Turks and Caicos Isds","TCA","World","WLD",2002,177336170
"1989","Turks and Caicos Isds","TCA","World","WLD",2002,8706866
"1990","Turks and Caicos Isds","TCA","World","WLD",2002,986828
"1991","Tuvalu","TUV","World","WLD",2002,11156811
"1992","Tuvalu","TUV","World","WLD",2002,137814
"1993","Egypt","EGY","World","WLD",2002,12496060022
"1994","Egypt","EGY","World","WLD",2002,4662432417
"1995","Wallis and Futuna Isds","WLF","World","WLD",2002,37984253
"1996","Central African Rep.","CAF","World","WLD",2003,100377318
"1997","Central African Rep.","CAF","World","WLD",2003,65497391
"1998","Central African Rep.","CAF","World","WLD",2003,800252
"1999","Comoros","COM","World","WLD",2003,45860675
"2000","Comoros","COM","World","WLD",2003,6479267
"2001","Comoros","COM","World","WLD",2003,14832
"2002","Kuwait","KWT","World","WLD",2003,10991765434
"2003","Kuwait","KWT","World","WLD",2003,20638164292
"2004","Kuwait","KWT","World","WLD",2003,420204716
"2005","Lesotho","LSO","World","WLD",2003,1115026999
"2006","Lesotho","LSO","World","WLD",2003,478931979
"2007","Montserrat","MSR","World","WLD",2003,28417005
"2008","Montserrat","MSR","World","WLD",2003,1774314
"2009","Montserrat","MSR","World","WLD",2003,1773037
"2010","Anguilla","AIA","World","WLD",2003,76776651
"2011","Anguilla","AIA","World","WLD",2003,4238995
"2012","Seychelles","SYC","World","WLD",2003,412721438
"2013","Seychelles","SYC","World","WLD",2003,273846062
"2014","Seychelles","SYC","World","WLD",2003,63115007
"2015","Suriname","SUR","World","WLD",2003,703863751
"2016","Suriname","SUR","World","WLD",2003,605873240
"2017","Suriname","SUR","World","WLD",2003,39569276
"2018","Tonga","TON","World","WLD",2003,93016270
"2019","Tonga","TON","World","WLD",2003,16384537
"2020","Tonga","TON","World","WLD",2003,161349
"2021","Turks and Caicos Isds","TCA","World","WLD",2003,168860299
"2022","Turks and Caicos Isds","TCA","World","WLD",2003,9847368
"2023","Turks and Caicos Isds","TCA","World","WLD",2003,435245
"2024","Tuvalu","TUV","World","WLD",2003,97545
"2025","Egypt","EGY","World","WLD",2003,10892868789
"2026","Egypt","EGY","World","WLD",2003,6159277492
"2027","Wallis and Futuna Isds","WLF","World","WLD",2003,41684482
"2028","Central African Rep.","CAF","World","WLD",2004,179151501
"2029","Central African Rep.","CAF","World","WLD",2004,106609176
"2030","Comoros","COM","World","WLD",2004,64955218
"2031","Comoros","COM","World","WLD",2004,7907489
"2032","Comoros","COM","World","WLD",2004,1325
"2033","Kuwait","KWT","World","WLD",2004,12630613695
"2034","Kuwait","KWT","World","WLD",2004,28647976843
"2035","Kuwait","KWT","World","WLD",2004,475204185
"2036","Lesotho","LSO","World","WLD",2004,1399392992
"2037","Lesotho","LSO","World","WLD",2004,968402491
"2038","Anguilla","AIA","World","WLD",2004,102438551
"2039","Anguilla","AIA","World","WLD",2004,5748088
"2040","Seychelles","SYC","World","WLD",2004,496646552
"2041","Seychelles","SYC","World","WLD",2004,290790447
"2042","Seychelles","SYC","World","WLD",2004,107355348
"2043","Suriname","SUR","World","WLD",2004,739765174
"2044","Suriname","SUR","World","WLD",2004,807597602
"2045","Suriname","SUR","World","WLD",2004,44263560
"2046","Suriname","SUR","World","WLD",2004,216000
"2047","Tonga","TON","World","WLD",2004,104749241
"2048","Tonga","TON","World","WLD",2004,15710546
"2049","Tonga","TON","World","WLD",2004,185767
"2050","Turks and Caicos Isds","TCA","World","WLD",2004,220603914
"2051","Turks and Caicos Isds","TCA","World","WLD",2004,12212036
"2052","Turks and Caicos Isds","TCA","World","WLD",2004,1414573
"2053","Tuvalu","TUV","World","WLD",2004,11480612
"2054","Tuvalu","TUV","World","WLD",2004,133601
"2055","Egypt","EGY","World","WLD",2004,12841089231
"2056","Egypt","EGY","World","WLD",2004,7680181846
"2057","Wallis and Futuna Isds","WLF","World","WLD",2004,52613665
"2058","Central African Rep.","CAF","World","WLD",2005,185285914
"2059","Central African Rep.","CAF","World","WLD",2005,110732404
"2060","Comoros","COM","World","WLD",2005,85149984
"2061","Comoros","COM","World","WLD",2005,3740681
"2062","Comoros","COM","World","WLD",2005,48
"2063","Seychelles","SYC","World","WLD",2005,650150227
"2064","Seychelles","SYC","World","WLD",2005,317489535
"2065","Seychelles","SYC","World","WLD",2005,105732145
"2066","Suriname","SUR","World","WLD",2005,1049926271
"2067","Suriname","SUR","World","WLD",2005,997420810
"2068","Suriname","SUR","World","WLD",2005,68311189
"2069","Tonga","TON","World","WLD",2005,120327971
"2070","Tonga","TON","World","WLD",2005,10071501
"2071","Tonga","TON","World","WLD",2005,216560
"2072","Tonga","TON","World","WLD",2005,2
"2073","Tuvalu","TUV","World","WLD",2005,12901871
"2074","Tuvalu","TUV","World","WLD",2005,62431
"2075","Egypt","EGY","World","WLD",2005,19811938051
"2076","Egypt","EGY","World","WLD",2005,10645561788
"2077","Wallis and Futuna Isds","WLF","World","WLD",2005,50778367
"2078","Comoros","COM","World","WLD",2006,101386037
"2079","Comoros","COM","World","WLD",2006,2588695
"2080","Anguilla","AIA","World","WLD",2006,174899062
"2081","Anguilla","AIA","World","WLD",2006,12237708
"2082","Seychelles","SYC","World","WLD",2006,727851765
"2083","Seychelles","SYC","World","WLD",2006,356826125
"2084","Seychelles","SYC","World","WLD",2006,141991316
"2085","Suriname","SUR","World","WLD",2006,1013148607
"2086","Suriname","SUR","World","WLD",2006,1174596063
"2087","Suriname","SUR","World","WLD",2006,48841064
"2088","Tonga","TON","World","WLD",2006,116510145
"2089","Tonga","TON","World","WLD",2006,9581802
"2090","Tonga","TON","World","WLD",2006,152790
"2091","Tonga","TON","World","WLD",2006,14869
"2092","Tuvalu","TUV","World","WLD",2006,12708703
"2093","Egypt","EGY","World","WLD",2006,20593990809
"2094","Egypt","EGY","World","WLD",2006,13719962858
"2095","Wallis and Futuna Isds","WLF","World","WLD",2006,57200285
